x,y
0,0.0
10,0.000737263422938117
20,0.001473983288521441
30,0.002210159997494965
40,0.002945793950308029
50,0.003680885547115209
60,0.004415435187775429
70,0.005149443271853293
80,0.0058829101986185295
90,0.006615836367046879
100,0.00734822217581943
110,0.008080068023323728
120,0.008811374307653441
130,0.009542141426608697
140,0.010272369777696522
150,0.011002059758130622
160,0.011731211764832161
170,0.012459826194429313
180,0.013187903443258153
190,0.013915443907362324
200,0.0146424479824937
210,0.01536891606411206
220,0.016094848547385965
230,0.016820245827192326
240,0.017545108298117285
250,0.01826943635445577
260,0.018993230390212057
270,0.019716490799100095
280,0.02043921797454329
290,0.021161412309675387
300,0.021883074197339925
310,0.02260420403009089
320,0.023324802200193062
330,0.02404486909962167
340,0.024764405120063393
350,0.025483410652915706
360,0.02620188608928775
370,0.02691983182000024
380,0.027637248235585887
390,0.028354135726289198
400,0.02907049468206735
410,0.02978632549258975
420,0.03050162854723848
430,0.03121640423510863
440,0.03193065294500863
450,0.03264437506545981
460,0.033357570984697604
470,0.03407024109067058
480,0.03478238577104198
490,0.03549400541318859
500,0.036205100404201995
510,0.03691567113088834
520,0.037625717979768436
530,0.03833524133707833
540,0.03904424158876918
550,0.039752719120507596
560,0.04046067431767586
570,0.04116810756537215
580,0.04187501924841075
590,0.0425814097513223
600,0.043287279458353645
610,0.043992628753468654
620,0.04469745802034797
630,0.045401767642389346
640,0.04610555800270799
650,0.04680882948413667
660,0.0475115824692256
670,0.048213817340243215
680,0.04891553447917618
690,0.04961673426772939
700,0.05031741708732629
710,0.051017583319109217
720,0.05171723334393952
730,0.052416367542397646
740,0.053114986294783506
750,0.05381308998111667
760,0.05451067898113637
770,0.055207753674302196
780,0.05590431443979371
790,0.056600361656510945
800,0.057295895703074695
810,0.057990916957826544
820,0.05868542579882896
830,0.05937942260386608
840,0.06007290775044327
850,0.06076588161578744
860,0.061458344576847734
870,0.06215029701029495
880,0.06284173929252268
890,0.06353267179964672
900,0.06422309490750544
910,0.06491300899166041
920,0.06560241442739612
930,0.06629131158972046
940,0.06697970085336491
950,0.0676675825927846
960,0.06835495718215845
970,0.06904182499538969
980,0.06972818640610579
990,0.07041404178765887
1000,0.07109939151312583
1010,0.07178423595530814
1020,0.07246857548673291
1030,0.07315241047965226
1040,0.07383574130604398
1050,0.07451856833761161
1060,0.07520089194578472
1070,0.07588271250171896
1080,0.07656403037629622
1090,0.07724484594012526
1100,0.07792515956354118
1110,0.07860497161660651
1120,0.07928428246911068
1130,0.07996309249057043
1140,0.0806414020502303
1150,0.08131921151706234
1160,0.08199652125976675
1170,0.08267333164677193
1180,0.08334964304623449
1190,0.08402545582603971
1200,0.08470077035380164
1210,0.0853755869968632
1220,0.08604990612229668
1230,0.08672372809690365
1240,0.08739705328721503
1250,0.08806988205949196
1260,0.08874221477972521
1270,0.08941405181363571
1280,0.090085393526675
1290,0.09075624028402496
1300,0.09142659245059825
1310,0.09209645039103875
1320,0.0927658144697211
1330,0.0934346850507517
1340,0.09410306249796818
1350,0.09477094717494006
1360,0.09543833944496893
1370,0.0961052396710883
1380,0.09677164821606432
1390,0.09743756544239535
1400,0.09810299171231263
1410,0.09876792738778051
1420,0.09943237283049622
1430,0.10009632840189053
1440,0.10075979446312755
1450,0.10142277137510525
1460,0.10208525949845548
1470,0.10274725919354433
1480,0.10340877082047184
1490,0.10406979473907307
1500,0.1047303313089174
1510,0.1053903808893093
1520,0.10604994383928823
1530,0.1067090205176291
1540,0.107367611282842
1550,0.10802571649317305
1560,0.10868333650660411
1570,0.10934047168085304
1580,0.10999712237337411
1590,0.11065328894135795
1600,0.11130897174173182
1610,0.11196417113115986
1620,0.11261888746604343
1630,0.11327312110252086
1640,0.11392687239646815
1650,0.11458014170349862
1660,0.11523292937896368
1670,0.11588523577795273
1680,0.11653706125529317
1690,0.11718840616555115
1700,0.11783927086303103
1710,0.11848965570177616
1720,0.11913956103556889
1730,0.11978898721793052
1740,0.12043793460212215
1750,0.12108640354114386
1760,0.12173439438773603
1770,0.1223819074943786
1780,0.12302894321329172
1790,0.12367550189643595
1800,0.1243215838955124
1810,0.12496718956196262
1820,0.12561231924696936
1830,0.12625697330145624
1840,0.12690115207608843
1850,0.12754485592127218
1860,0.12818808518715563
1870,0.12883084022362878
1880,0.12947312138032363
1890,0.13011492900661448
1900,0.13075626345161784
1910,0.1313971250641931
1920,0.13203751419294218
1930,0.13267743118621012
1940,0.13331687639208534
1950,0.13395585015839917
1960,0.13459435283272692
1970,0.13523238476238753
1980,0.1358699462944437
1990,0.1365070377757024
2000,0.1371436595527148
2010,0.1377798119717769
2020,0.13841549537892894
2030,0.1390507101199563
2040,0.13968545654038944
2050,0.14031973498550399
2060,0.14095354580032093
2070,0.14158688932960706
2080,0.14221976591787489
2090,0.14285217590938293
2100,0.143484119648136
2110,0.14411559747788505
2120,0.14474660974212794
2130,0.1453771567841089
2140,0.14600723894681933
2150,0.14663685657299785
2160,0.14726601000513007
2170,0.14789469958544943
2180,0.14852292565593672
2190,0.14915068855832103
2200,0.1497779886340791
2210,0.15040482622443607
2220,0.15103120167036554
2230,0.15165711531258974
2240,0.15228256749157965
2250,0.1529075585475551
2260,0.1535320888204854
2270,0.15415615865008891
2280,0.15477976837583374
2290,0.15540291833693753
2300,0.15602560887236794
2310,0.1566478403208429
2320,0.1572696130208302
2330,0.15789092731054843
2340,0.1585117835279668
2350,0.15913218201080503
2360,0.1597521230965343
2370,0.16037160712237664
2380,0.1609906344253056
2390,0.16160920534204637
2400,0.1622273202090757
2410,0.16284497936262243
2420,0.16346218313866745
2430,0.16407893187294387
2440,0.16469522590093733
2450,0.1653110655578861
2460,0.16592645117878158
2470,0.16654138309836763
2480,0.16715586165114182
2490,0.16776988717135488
2500,0.16838345999301108
2510,0.16899658044986865
2520,0.1696092488754395
2530,0.17022146560298979
2540,0.17083323096553993
2550,0.17144454529586484
2560,0.17205540892649407
2570,0.17266582218971205
2580,0.17327578541755817
2590,0.17388529894182703
2600,0.17449436309406874
2610,0.17510297820558873
2620,0.1757111446074483
2630,0.1763188626304648
2640,0.1769261326052115
2650,0.17753295486201792
2660,0.17813932973097013
2670,0.17874525754191095
2680,0.17935073862443973
2690,0.17995577330791324
2700,0.18056036192144487
2710,0.1811645047939059
2720,0.18176820225392476
2730,0.1823714546298879
2740,0.1829742622499394
2750,0.1835766254419815
2760,0.18417854453367488
2770,0.18478001985243842
2780,0.1853810517254495
2790,0.18598164047964472
2800,0.1865817864417192
2810,0.18718148993812733
2820,0.1877807512950831
2830,0.1883795708385595
2840,0.18897794889428965
2850,0.18957588578776607
2860,0.19017338184424182
2870,0.19077043738872979
2880,0.1913670527460033
2890,0.1919632282405963
2900,0.19255896419680363
2910,0.1931542609386806
2920,0.19374911879004397
2930,0.1943435380744717
2940,0.19493751911530321
2950,0.19553106223563932
2960,0.19612416775834285
2970,0.19671683600603862
2980,0.19730906730111342
2990,0.19790086196571643
3000,0.19849222032175928
3010,0.19908314269091643
3020,0.19967362939462496
3030,0.20026368075408518
3040,0.20085329709026034
3050,0.20144247872387733
3060,0.20203122597542633
3070,0.2026195391651615
3080,0.20320741861310054
3090,0.20379486463902563
3100,0.20438187756248272
3110,0.2049684577027827
3120,0.2055546053790005
3130,0.20614032090997625
3140,0.20672560461431466
3150,0.20731045681038596
3160,0.2078948778163252
3170,0.20847886795003323
3180,0.20906242752917625
3190,0.20964555687118647
3200,0.21022825629326192
3210,0.21081052611236706
3220,0.2113923666452322
3230,0.2119737782083545
3240,0.21255476111799754
3250,0.21313531569019206
3260,0.21371544224073546
3270,0.21429514108519243
3280,0.21487441253889517
3290,0.21545325691694306
3300,0.21603167453420347
3310,0.21660966570531148
3320,0.21718723074467017
3330,0.2177643699664511
3340,0.21834108368459382
3350,0.2189173722128066
3360,0.21949323586456648
3370,0.22006867495311933
3380,0.22064368979148008
3390,0.22121828069243288
3400,0.22179244796853126
3410,0.22236619193209828
3420,0.22293951289522684
3430,0.2235124111697797
3440,0.2240848870673896
3450,0.22465694089945976
3460,0.2252285729771636
3470,0.22579978361144515
3480,0.22637057311301922
3490,0.22694094179237156
3500,0.2275108899597591
3510,0.22808041792520972
3520,0.22864952599852317
3530,0.2292182144892705
3540,0.22978648370679444
3550,0.23035433396021
3560,0.23092176555840405
3570,0.2314887788100356
3580,0.2320553740235365
3590,0.23262155150711095
3600,0.23318731156873573
3610,0.233752654516161
3620,0.23431758065690966
3630,0.2348820902982781
3640,0.23544618374733606
3650,0.23600986131092694
3660,0.23657312329566782
3670,0.23713597000794984
3680,0.2376984017539382
3690,0.23826041883957227
3700,0.2388220215705661
3710,0.23938321025240816
3720,0.23994398519036164
3730,0.24050434668946497
3740,0.2410642950545313
3750,0.24162383059014936
3760,0.2421829536006832
3770,0.24274166439027245
3780,0.24329996326283254
3790,0.24385785052205478
3800,0.24441532647140674
3810,0.24497239141413196
3820,0.24552904565325084
3830,0.24608528949155994
3840,0.2466411232316328
3850,0.24719654717581985
3860,0.24775156162624867
3870,0.248306166884824
3880,0.24886036325322802
3890,0.24941415103292042
3900,0.24996753052513876
3910,0.2505205020308986
3920,0.2510730658509932
3930,0.2516252222859945
3940,0.2521769716362525
3950,0.2527283142018959
3960,0.25327925028283227
3970,0.2538297801787477
3980,0.2543799041891076
3990,0.25492962261315655
4000,0.25547893574991865
4010,0.2560278438981972
4020,0.2565763473565754
4030,0.2571244464234166
4040,0.25767214139686345
4050,0.2582194325748396
4060,0.2587663202550484
4070,0.2593128047349742
4080,0.2598588863118818
4090,0.26040456528281675
4100,0.2609498419446058
4110,0.2614947165938567
4120,0.2620391895269586
4130,0.2625832610400821
4140,0.26312693142917964
4150,0.26367020098998506
4160,0.26421307001801453
4170,0.26475553880856617
4180,0.2652976076567205
4190,0.2658392768573403
4200,0.2663805467050713
4210,0.2669214174943415
4220,0.26746188951936223
4230,0.2680019630741278
4240,0.26854163845241585
4250,0.26908091594778716
4260,0.2696197958535863
4270,0.2701582784629415
4280,0.27069636406876496
4290,0.2712340529637529
4300,0.2717713454403856
4310,0.27230824179092783
4320,0.27284474230742894
4330,0.27338084728172285
4340,0.2739165570054284
4350,0.27445187176994923
4360,0.27498679186647446
4370,0.2755213175859784
4380,0.27605544921922065
4390,0.27658918705674673
4400,0.27712253138888776
4410,0.2776554825057608
4420,0.2781880406972692
4430,0.27872020625310245
4440,0.2792519794627364
4450,0.27978336061543363
4460,0.2803143500002433
4470,0.28084494790600156
4480,0.28137515462133167
4490,0.2819049704346439
4500,0.2824343956341362
4510,0.2829634305077936
4520,0.28349207534338927
4530,0.28402033042848385
4540,0.28454819605042636
4550,0.28507567249635346
4560,0.2856027600531905
4570,0.2861294590076513
4580,0.28665576964623796
4590,0.2871816922552418
4600,0.2877072271207427
4610,0.2882323745286097
4620,0.2887571347645014
4630,0.2892815081138652
4640,0.28980549486193863
4650,0.2903290952937486
4660,0.2908523096941119
4670,0.2913751383476355
4680,0.29189758153871637
4690,0.29241963955154193
4700,0.29294131267009005
4710,0.29346260117812906
4720,0.29398350535921824
4730,0.29450402549670796
4740,0.29502416187373937
4750,0.29554391477324504
4760,0.29606328447794883
4770,0.2965822712703665
4780,0.29710087543280506
4790,0.2976190972473637
4800,0.29813693699593347
4810,0.29865439496019774
4820,0.29917147142163203
4830,0.29968816666150444
4840,0.3002044809608756
4850,0.3007204146005992
4860,0.30123596786132156
4870,0.3017511410234821
4880,0.30226593436731386
4890,0.3027803481728427
4900,0.3032943827198885
4910,0.3038080382880647
4920,0.3043213151567785
4930,0.3048342136052311
4940,0.30534673391241807
4950,0.30585887635712894
4960,0.306370641217948
4970,0.306882028773254
4980,0.30739303930122064
4990,0.30790367307981614
5000,0.3084139303868043
5010,0.3089238114997437
5020,0.3094333166959884
5030,0.3099424462526882
5040,0.3104512004467882
5050,0.31095957955502973
5060,0.3114675838539497
5070,0.31197521361988145
5080,0.3124824691289543
5090,0.3129893506570942
5100,0.3134958584800238
5110,0.314001992873262
5120,0.31450775411212506
5130,0.31501314247172585
5140,0.3155181582269748
5150,0.31602280165257934
5160,0.3165270730230446
5170,0.3170309726126732
5180,0.31753450069556555
5190,0.31803765754561997
5200,0.31854044343653276
5210,0.3190428586417987
5220,0.31954490343471054
5230,0.32004657808836
5240,0.32054788287563707
5250,0.3210488180692308
5260,0.3215493839416289
5270,0.3220495807651187
5280,0.32254940881178606
5290,0.323048868353517
5300,0.32354795966199645
5310,0.32404668300870965
5320,0.324545038664941
5330,0.32504302690177544
5340,0.32554064799009774
5350,0.32603790220059325
5360,0.3265347898037474
5370,0.3270313110698465
5380,0.32752746626897733
5390,0.32802325567102775
5400,0.3285186795456866
5410,0.3290137381624437
5420,0.32950843179059053
5430,0.33000276069921974
5440,0.33049672515722583
5450,0.33099032543330464
5460,0.3314835617959544
5470,0.33197643451347514
5480,0.3324689438539691
5490,0.3329610900853408
5500,0.3334528734752975
5510,0.33394429429134864
5520,0.33443535280080694
5530,0.3349260492707876
5540,0.33541638396820916
5550,0.33590635715979344
5560,0.33639596911206526
5570,0.33688522009135324
5580,0.3373741103637896
5590,0.3378626401953102
5600,0.338350809851655
5610,0.33883861959836803
5620,0.3393260697007975
5630,0.3398131604240958
5640,0.3402998920332203
5650,0.3407862647929326
5660,0.3412722789677992
5670,0.34175793482219163
5680,0.34224323262028644
5690,0.3427281726260656
5700,0.34321275510331606
5710,0.3436969803156307
5720,0.34418084852640785
5730,0.3446643599988517
5740,0.3451475149959723
5750,0.34563031378058595
5760,0.34611275661531493
5770,0.3465948437625884
5780,0.34707657548464144
5790,0.34755795204351614
5800,0.3480389737010613
5810,0.3485196407189327
5820,0.34899995335859324
5830,0.349479911881313
5840,0.34995951654816937
5850,0.35043876762004744
5860,0.3509176653576398
5870,0.35139621002144694
5880,0.3518744018717772
5890,0.35235224116874697
5900,0.3528297281722812
5910,0.3533068631421127
5920,0.35378364633778314
5930,0.3542600780186427
5940,0.35473615844385054
5950,0.35521188787237445
5960,0.35568726656299143
5970,0.35616229477428785
5980,0.3566369727646592
5990,0.35711130079231057
6000,0.3575852791152567
6010,0.358058907991322
6020,0.358532187678141
6030,0.3590051184331581
6040,0.35947770051362793
6050,0.35994993417661536
6060,0.3604218196789961
6070,0.3608933572774562
6080,0.3613645472284923
6090,0.36183538978841223
6100,0.36230588521333484
6110,0.36277603375919
6120,0.36324583568171886
6130,0.3637152912364743
6140,0.3641844006788205
6150,0.36465316426393346
6160,0.36512158224680125
6170,0.3655896548822235
6180,0.36605738242481234
6190,0.36652476512899224
6200,0.3669918032489998
6210,0.36745849703888434
6220,0.3679248467525079
6230,0.3683908526435453
6240,0.36885651496548433
6250,0.369321833971626
6260,0.3697868099150844
6270,0.3702514430487872
6280,0.3707157336254754
6290,0.3711796818977038
6300,0.371643288117841
6310,0.37210655253806935
6320,0.37256947541038554
6330,0.37303205698660036
6340,0.37349429751833896
6350,0.3739561972570409
6360,0.37441775645396036
6370,0.37487897536016646
6380,0.3753398542265429
6390,0.375800393303789
6400,0.3762605928424184
6410,0.3767204530927608
6420,0.3771799743049611
6430,0.3776391567289794
6440,0.3780980006145921
6450,0.37855650621139103
6460,0.3790146737687843
6470,0.3794725035359958
6480,0.3799299957620661
